matchId,position,positionStringShort,positionRow,isCaptain,minutesPlayed,isGoalkeeper,name,rating,fantasyScore,goal,assist,subbedOutTime,subbedInTime,yellowCard,redCard,total_shots,accurate_passes_rate(%),chances_created,expected_goals(xG),expected_goals_on_target(xGOT),expected_assists(xA),xG+xA,shot_accuracy(%),blocked_shots,touches,touches_in_opposition_box,passes_into_final_third,long_balls_accuracy(%),dispossessed,xG_Non_penalty,tackles_won_rate(%),clearances,headed_clearance,defensive_actions,recoveries,dribbled_past,duels_won,duels_lost,ground_duels_won_rate(%),aerial_duels_won_rate(%),was_fouled,fouls_commited,dribble_success_rate(%),penalties_won,big_chances_missed,crosses_success_rate(%),accurate_passes,shot_accuracy,successful_dribbles,tackles_won,ground_duels_won,aerial_duels_won
4193569,Defender,LB,1,False,55,False,Iyenoma Udogie,5.4,-4,0,0,,,0,0,0,67,0,0,0,0.01,0.01,0,0,33,1,2,0,0,0,100,1,0,7,1,2,4,8,40,0,2,3,0,0,0,0
4193569,Midfielder,DM,2,False,90,False,Yves Bissouma,6.3,2,0,0,,,0,0,1,90,0,0.08,0,0.01,0.09,0,1,62,3,5,100,1,0.08,25,1,1,9,2,1,8,4,67,0,2,2,100,0,0,0
4193569,Midfielder,DM,2,False,61,False,Pape Sarr,7.9,4,0,1,61,,1,0,1,80,2,0.02,0.24,0.11,0.13,0,1,36,2,6,0,0,0.02,100,0,0,3,5,0,4,2,67,0,1,1,50,0,0,0
4193569,Midfielder,RW,4,False,61,False,Dejan Kulusevski,7.7,7,1,0,61,,0,0,1,71,1,0.07,0.07,0.02,0.09,100,0,28,6,3,0,2,0.07,75,0,0,5,3,1,6,5,55,0,1,1,50,0,0,0
4193569,Midfielder,AM,4,False,45,False,James Maddison,6.0,1,0,0,45,,0,0,0,82,0,0,0,0.01,0.01,0,0,21,1,0,100,0,0,0,0,0,4,1,0,2,4,33,0,1,1,0,0,0,0
4193569,Midfielder,LW,4,False,34,False,Brennan Johnson,6.0,1,0,0,34,,0,0,0,83,0,0,0,0.03,0.03,0,0,10,2,2,0,0,0,0,0,0,1,1,1,1,2,0,100,0,0,0,0,0,100
4193569,Attacker,ST,5,True,90,False,Heung-Min Son,6.1,2,0,0,,,0,0,2,86,0,0.2,0.21,0.01,0.21,100,0,24,4,0,100,0,0.2,0,0,0,1,0,0,1,3,33,0,1,0,0,0,0,0
4193579,Attacker,ST,5,False,75,False,Brennan Johnson,7.7,8 + 1,1,0,75,,0,0,2,73,0,0.41,0.92,0.02,0.43,50,0,41,3,5,50,0,0.41,100,0,0,2,5,0,3,2,60,0,2,1,0,0,0,0
4193579,Attacker,ST,5,True,90,False,Heung-Min Son,6.4,2,0,0,,,0,0,1,80,1,0.12,0,0.05,0.17,0,1,38,0,4,50,2,0.12,0,1,1,1,1,1,4,4,43,100,2,0,50,0,0,0
4193579,Attacker,ST,5,False,90,False,Dejan Kulusevski,5.5,2,0,0,,,0,0,1,85,1,0.03,0,0.08,0.11,0,1,47,8,2,100,3,0.03,0,0,0,4,5,5,2,15,7,50,1,4,0,0,0,0
4193579,Midfielder,CM,3,False,63,False,Pape Sarr,6.3,3,0,0,63,,0,0,0,94,0,0,0,0.02,0.02,0,0,49,0,3,100,1,0,0,3,2,3,5,1,3,5,17,100,1,0,0,0,0,0
4193579,Midfielder,CM,3,False,76,False,Yves Bissouma,6.7,2,0,0,76,,1,0,0,97,0,0,0,0.01,0.01,0,0,90,0,3,100,2,0,67,4,4,11,6,3,5,9,38,0,1,3,100,0,0,0
4193579,Midfielder,CM,3,False,90,False,Pierre-Emile Højbjerg,6.8,2,0,0,,,0,0,0,85,1,0,0,0.03,0.03,0,0,99,0,11,50,0,0,0,2,1,6,4,3,4,5,50,0,3,1,0,0,0,0
4193579,Defender,LB,1,False,90,False,Emerson Royal,6.5,0,0,0,,,1,0,0,94,0,0,0,0.02,0.02,0,0,90,1,3,100,3,0,0,4,2,8,8,3,6,9,42,33,1,1,100,0,0,0
4193579,Defender,CB,1,False,90,False,Ben Davies,6.8,1,0,0,,,0,0,1,94,0,0.06,0,0.01,0.07,0,0,83,1,4,80,0,0.06,67,3,1,13,5,0,6,1,100,50,2,0,0,0,0,0
4193579,Defender,CB,1,False,90,False,Eric Dier,6.3,1,0,0,,,0,0,0,94,0,0,0,0,0,0,0,89,0,4,20,0,0,50,5,3,8,1,0,4,2,100,50,0,0,0,0,0,0
4193579,Defender,RB,1,False,90,False,Pedro Porro,7.7,4 + 1,0,1,,,0,0,0,72,2,0,0,0.62,0.62,0,0,97,1,8,50,1,0,50,5,3,12,4,4,8,7,53,0,2,2,100,0,0,33
4193579,Keeper,GK,0,False,90,True,Guglielmo Vicario,6.4,1,0,0,,,0,0,0,82,0,0,0,0,0,0,0,50,0,0,17,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
4193660,Keeper,GK,0,False,90,True,Guglielmo Vicario,7.5,2,0,0,,,0,0,0,91,0,0,0,0,0,0,0,36,0,0,33,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
4193660,Defender,RB,1,False,90,False,Pedro Porro,7.9,4 + 1,0,1,,,0,0,3,85,4,0.2,0.39,0.44,0.64,33,0,95,5,7,38,0,0.2,100,0,0,3,4,2,4,4,33,100,1,1,0,0,0,30
4193660,Defender,CB,1,False,90,False,Emerson Royal,6.2,1,0,0,,,0,0,1,97,0,0.04,0,0.01,0.05,0,0,104,1,3,100,0,0.04,0,2,0,4,5,1,2,3,33,50,1,1,0,0,0,0
4193660,Defender,CB,1,False,90,False,Ben Davies,6.9,1,0,0,,,0,0,1,94,0,0.24,0,0.02,0.26,0,0,115,1,13,50,1,0.24,67,3,1,9,8,1,7,6,60,50,0,0,0,0,1,50
4193660,Defender,LB,1,False,90,False,Iyenoma Udogie,7.0,1,0,0,,,0,0,1,86,0,0.34,0,0.03,0.37,0,0,65,3,5,0,0,0.34,50,1,0,8,8,1,7,2,75,100,2,1,0,0,1,0
4193660,Midfielder,DM,2,False,32,False,Rodrigo Bentancur,6.8,1,0,0,32,,0,0,0,86,0,0,0,0.28,0.28,0,0,34,0,7,0,0,0,100,0,0,2,1,0,3,0,100,0,1,0,100,0,0,0
4193660,Midfielder,DM,2,False,86,False,Giovani Lo Celso,8.3,7 + 3,1,0,86,,0,0,2,92,3,0.07,0.05,0.09,0.16,100,1,89,3,10,100,0,0.07,25,0,0,8,10,2,7,6,54,0,2,3,50,0,0,0
4193660,Midfielder,RW,4,False,71,False,Bryan Gil,6.7,2,0,0,71,,0,0,1,86,1,0.09,0.04,0.04,0.13,100,0,64,6,3,0,0,0.09,0,0,0,1,3,0,3,3,60,0,0,1,75,0,0,33
4193660,Midfielder,AM,4,False,90,False,Dejan Kulusevski,7.6,2,0,0,,,0,0,3,83,3,0.67,0.23,0.25,0.92,33,0,51,12,1,0,2,0.67,67,0,0,7,2,2,10,11,48,0,1,3,60,0,1,50
4193660,Midfielder,LW,4,False,90,False,Brennan Johnson,6.6,2,0,0,,,0,0,3,81,1,0.63,0.57,0.1,0.73,67,0,39,9,2,50,0,0.63,0,0,0,0,5,1,2,5,29,0,1,0,20,0,1,0
4193660,Attacker,ST,5,True,90,False,Heung-Min Son,6.7,2,0,0,,,0,0,2,88,3,0.13,0.05,0.55,0.68,50,0,32,9,2,100,0,0.13,0,0,0,0,2,1,1,3,33,0,1,0,0,0,0,0
